id,Facility_Name,Business_Type,Registration_Number,License_Status,Rel,Facility Registration Number,License Number,Ownership,License Type,Establishment Year,Street,Town,County,First Name,Last Name,Email,Name Based Email,Facility Based Email,Varied Email,Realistic Email,Emails
1486,EBEN PHARMACEUTICALS LTD -OUTERING ROAD (Nairobi),RETAIL,PPB/T/434,Active,NDM2Nw==,PPB/T/434,BU202306289,PRIVATE COMPANY (LIMITED),RETAIL,2014,OUTERING ROAD,,Nairobi,Michael,Muli,eben.pharmaceuticals.ltd.outering.road.nairobi@yahoo.com,michael.muli@gmail.com,eben.pharmaceuticals@gmail.com,muli71@yahoo.com,epnair@yahoo.com,epnair@yahoo.com
1492,ECODRUGS PHARMACY LTD-OUTERING RD (Nairobi),RETAIL,PPB/E/134,Active,MTE2NA==,PPB/E/134,BU202303439,SOLE PROPRIETOR,RETAIL,2011,OFF OUTERING ROAD,,Nairobi,Ethan,Kipruto,ecodrugs.pharmacy.ltdoutering.rd.nairobi@gmail.com,ethan.kipruto@yahoo.com,ecodrugs.pharmacy.lt@yahoo.com,kipruto94@yahoo.com,epnair@gmail.com,epnair@gmail.com
1496,EDDIKAN PHARMACY LIMITED (Nairobi),RETAIL,PPB/E/1312,Active,MjQ4Njc=,PPB/E/1312,BU202302356,PARTNERSHIP,RETAIL,2021,NGARA,,Nairobi,Leah,Shikuku,eddikan.pharmacy.limited.nairobi@yahoo.com,leah.shikuku@yahoo.com,eddikan.pharmacy.lim@yahoo.com,epphar@gmail.com,leah@yahoo.com,leah@yahoo.com
1501,EDGE PHARMACY (Nairobi),RETAIL,PPB/E/231,Active,MzU2Mg==,PPB/E/231,BU202300313,SOLE PROPRIETOR,RETAIL,2012,KANGUNDO RD,,Nairobi,Rachel,Ongeri,edge.pharmacy.nairobi@gmail.com,rachel.ongeri@yahoo.com,edge.pharmacy..nairo@gmail.com,epphar@yahoo.com,rachel@gmail.com,rachel@gmail.com
1503,EDIPHARM PHARMACEUTICALS (Nairobi),RETAIL,PPB/E/262,Active,MzQxNA==,PPB/E/262,BU202302518,SOLE PROPRIETOR,RETAIL,2013,SOKONI ROAD,,Nairobi,Mary,Odhiambo,edipharm.pharmaceuticals.nairobi@gmail.com,mary.odhiambo@gmail.com,edipharm.pharmaceuti@yahoo.com,epphar@yahoo.com,epnair@yahoo.com,epnair@yahoo.com
1506,EDMA CHEMIST (Nairobi),RETAIL,PPB/E/289,Active,Mjk5Mg==,PPB/E/289,BU202300529,SOLE PROPRIETOR,RETAIL,1914,ZIMMERMAN,,Nairobi,Tabitha,Ngugi,edma.chemist.nairobi@yahoo.com,tabitha.ngugi@gmail.com,edma.chemist..nairob@yahoo.com,ecchem@gmail.com,tabitha9@yahoo.com,tabitha9@yahoo.com
1510,EDTON PHARMA LTD (Nairobi),RETAIL,PPB/E/261,Active,NDk2Nw==,PPB/E/261,BU202301834,PRIVATE COMPANY (LIMITED),RETAIL,2014,RACE COURSE RDQ,,Nairobi,Paul,Wainaina,edton.pharma.ltd.nairobi@gmail.com,paul.wainaina@gmail.com,edton.pharma.ltd..na@yahoo.com,paul@gmail.com,epnair@yahoo.com,epnair@yahoo.com
1511,EDWEL CHEMIST (Nairobi),RETAIL,PPB/E/1266,Active,MjM3OTg=,PPB/E/1266,BU202301750,SOLE PROPRIETOR,RETAIL,2020,MANYANJA ROAD,,Nairobi,Miriam,Koech,edwel.chemist.nairobi@gmail.com,miriam.koech@yahoo.com,edwel.chemist..nairo@yahoo.com,koech@gmail.com,miriam@gmail.com,miriam@gmail.com
1512,EFAMA CHEMIST (Nairobi),RETAIL,PPB/E/1233,Active,MjAzMzU=,PPB/E/1233,BU202305915,SOLE PROPRIETOR,RETAIL,2020,UMOJA 3 STREET,,Nairobi,Rebekah,Ratemo,efama.chemist.nairobi@gmail.com,rebekah.ratemo@yahoo.com,efama.chemist..nairo@gmail.com,ratemo13@yahoo.com,rebekah@gmail.com,rebekah@gmail.com
1514,EFFICIENCY PHARMACY (Nairobi),RETAIL,PPB/E/1319,Active,MjQ5OTE=,PPB/E/1319,BU202306725,SOLE PROPRIETOR,RETAIL,2021,KAMITI ROAD,,Nairobi,Matthew,Kamau,efficiency.pharmacy.nairobi@gmail.com,matthew.kamau@gmail.com,efficiency.pharmacy@gmail.com,kamau7@gmail.com,matthewr@gmail.com,matthewr@gmail.com
1516,EGYPTIAN SPECIALIST MEDICAL CENTRE LIMITED (Nairobi),RETAIL,PPB/E/1480,Active,Mjk1NTY=,PPB/E/1480,BU202309704,PARTNERSHIP,RETAIL,2023,12TH STREET,,Nairobi,Nathan,Marube,egyptian.specialist.medical.centre.limited.nairobi@yahoo.com,nathan.marube@yahoo.com,egyptian.specialist@yahoo.com,nathan34@gmail.com,nathan@gmail.com,nathan@gmail.com
1525,EKERO CHEMIST (Nairobi),RETAIL,PPB/E/1221,Active,MTk3OTM=,PPB/E/1221,BU202301984,SOLE PROPRIETOR,RETAIL,2008,KIBERA DRIVE,,Nairobi,Paul,Kipchoge,ekero.chemist.nairobi@yahoo.com,paul.kipchoge@yahoo.com,ekero.chemist..nairo@yahoo.com,paul@yahoo.com,ecnair@yahoo.com,ecnair@yahoo.com
1562,ELIANA PHARMACY (Nairobi),RETAIL,PPB/E/1161,Active,MTgwMjU=,PPB/E/1161,BU202305901,SOLE PROPRIETOR,RETAIL,2018,GITANGA ROAD,,Nairobi,John,Wanjiru,eliana.pharmacy.nairobi@yahoo.com,john.wanjiru@gmail.com,eliana.pharmacy..nai@gmail.com,epphar@gmail.com,epnair@gmail.com,epnair@gmail.com
1566,ELIEZER CHEMIST (Nairobi),RETAIL,PPB/E/1211,Active,MTk1MDk=,PPB/E/1211,BU202306131,SOLE PROPRIETOR,RETAIL,2019,NGINA ROAD,,Nairobi,Isaiah,Kipruto,eliezer.chemist.nairobi@yahoo.com,isaiah.kipruto@yahoo.com,eliezer.chemist..nai@gmail.com,ecchem@gmail.com,ecnair@yahoo.com,ecnair@yahoo.com
1569,ELIKIM CHEMIST (Nairobi),RETAIL,PPB/E/278,Active,NTI5OA==,PPB/E/278,BU202306654,SOLE PROPRIETOR,RETAIL,2014,OFF OUTERING ROAD,,Nairobi,Grace,Mwanzia,elikim.chemist.nairobi@gmail.com,grace.mwanzia@yahoo.com,elikim.chemist..nair@gmail.com,ecchem@yahoo.com,ecnair@yahoo.com,ecnair@yahoo.com
1570,ELIKIM PHARMACEUTICAL SERVICES (Nairobi),RETAIL,PPB/E/1293,Active,MjQzNTc=,PPB/E/1293,BU202306652,SOLE PROPRIETOR,RETAIL,2021,OUTERING,,Nairobi,Seth,Kariuki,elikim.pharmaceutical.services.nairobi@yahoo.com,seth.kariuki@yahoo.com,elikim.pharmaceutica@gmail.com,epphar@gmail.com,seth@gmail.com,seth@gmail.com
1571,ELIKIN CHEMISTS (Nairobi),RETAIL,PPB/E/180,Active,Mzg0NQ==,PPB/E/180,BU202306656,SOLE PROPRIETOR,RETAIL,2011,,,Nairobi,Rachel,Wanyama,elikin.chemists.nairobi@gmail.com,rachel.wanyama@gmail.com,elikin.chemists..nai@gmail.com,rachel38@yahoo.com,ecnair@gmail.com,ecnair@gmail.com
1585,ELLYSSAD PHARMA (Nairobi),RETAIL,PPB/E/1338,Active,MjU1MjI=,PPB/E/1338,BU202310384,SOLE PROPRIETOR,RETAIL,2021,"KITENGELA ROAD, LANGATA",,Nairobi,Jesse,Kipsang,ellyssad.pharma.nairobi@yahoo.com,jesse.kipsang@yahoo.com,ellyssad.pharma..nai@gmail.com,kipsang10@gmail.com,epnair@yahoo.com,epnair@yahoo.com
1589,ELOC PHARMACY (Nairobi),RETAIL,PPB/E/1039,Active,NTk3NQ==,PPB/E/1039,BU202301325,SOLE PROPRIETOR,RETAIL,2015,WANYEE ROAD,,Nairobi,Thaddeus,Ratemo,eloc.pharmacy.nairobi@yahoo.com,thaddeus.ratemo@gmail.com,eloc.pharmacy..nairo@gmail.com,thaddeus85@gmail.com,thaddeus57@yahoo.com,thaddeus57@yahoo.com
1596,ELYKIBS PHARMACY (Nairobi),RETAIL,PPB/E/0207,Active,Mzk0Nw==,PPB/E/0207,BU202304417,SOLE PROPRIETOR,RETAIL,2012,KAMITI  ROAD,,Nairobi,Reuben,Wanyama,elykibs.pharmacy.nairobi@yahoo.com,reuben.wanyama@yahoo.com,elykibs.pharmacy..na@gmail.com,rwanyama@gmail.com,epnair@gmail.com,epnair@gmail.com
1602,EMALA CHEMIST LIMITED-DAGORETTI (Nairobi),RETAIL,PPB/E/1261,Active,MjM2MDI=,PPB/E/1261,BU202304421,PARTNERSHIP,RETAIL,2020,KIRIGU ROAD,,Nairobi,David,Mochoge,emala.chemist.limiteddagoretti.nairobi@yahoo.com,david.mochoge@gmail.com,emala.chemist.limite@gmail.com,david41@gmail.com,david70@gmail.com,david70@gmail.com
1605,EMARA PHARMACEUTICALS LIMITED (Nairobi),RETAIL,PPB/E/1296,Active,MjQ0ODk=,PPB/E/1296,BU202309805,PRIVATE COMPANY (LIMITED),RETAIL,2020,POPO ROAD,,Nairobi,Elijah,Wangari,emara.pharmaceuticals.limited.nairobi@gmail.com,elijah.wangari@gmail.com,emara.pharmaceutical@gmail.com,epphar@gmail.com,epnair@gmail.com,epnair@gmail.com
1610,EMCE CHEMIST (Nairobi),RETAIL,PPB/E/1037,Active,MzkyNA==,PPB/E/1037,BU202305723,SOLE PROPRIETOR,RETAIL,2013,KIKUYU ROAD,,Nairobi,Rebecca,Omari,emce.chemist.nairobi@yahoo.com,rebecca.omari@yahoo.com,emce.chemist..nairob@gmail.com,romari@gmail.com,ecnair@yahoo.com,ecnair@yahoo.com
1613,EMERIC PHARMACEUTICALS LIMITED-WESTLANDS (Nairobi),RETAIL,PPB/E/1300,Active,MjQ1OTc=,PPB/E/1300,BU202308225,PRIVATE COMPANY (LIMITED),RETAIL,2021,MPAKA ROAD,,Nairobi,Joanna,Mwanzia,emeric.pharmaceuticals.limitedwestlands.nairobi@yahoo.com,joanna.mwanzia@gmail.com,emeric.pharmaceutica@yahoo.com,mwanzia53@yahoo.com,epnair@yahoo.com,epnair@yahoo.com
1615,EMIR HEALTH CENTRE (Nairobi),RETAIL,PPB/E/1229,Active,MjAxMjM=,PPB/E/1229,BU202301566,SOLE PROPRIETOR,RETAIL,2019,KENYA BUILDERS ROAD,,Nairobi,Abraham,Kiptoo,emir.health.centre.nairobi@gmail.com,abraham.kiptoo@yahoo.com,emir.health.centre@gmail.com,ehheal@yahoo.com,ehnair@yahoo.com,ehnair@yahoo.com
1616,EMIR PHARMA (Nairobi),RETAIL,PPB/E/1124,Active,MTY5Mzg=,PPB/E/1124,BU202301298,SOLE PROPRIETOR,RETAIL,2017,CATHERINE NDEREVA,,Nairobi,Peter,Barasa,emir.pharma.nairobi@gmail.com,peter.barasa@gmail.com,emir.pharma..nairobi@gmail.com,barasa58@gmail.com,peter@yahoo.com,peter@yahoo.com
1620,EMMANUCARE CHEMIST (Nairobi),RETAIL,PPB/E/1379,Active,MjY2NzA=,PPB/E/1379,BU202309783,SOLE PROPRIETOR,RETAIL,2022,MARURUI,,Nairobi,Moses,Musila,emmanucare.chemist.nairobi@yahoo.com,moses.musila@yahoo.com,emmanucare.chemist@yahoo.com,ecchem@yahoo.com,ecnair@yahoo.com,ecnair@yahoo.com
1622,EMMARK CHEMIST (Nairobi),RETAIL,PPB/E/363,Active,Mzg2OQ==,PPB/E/363,BU202301739,SOLE PROPRIETOR,RETAIL,2014,MOI DRIVE,,Nairobi,Jesse,Ouko,emmark.chemist.nairobi@gmail.com,jesse.ouko@gmail.com,emmark.chemist..nair@gmail.com,ecchem@gmail.com,jesse25@yahoo.com,jesse25@yahoo.com
1625,EMON CARE LIMITED (Nairobi),RETAIL,PPB/E/1309,Active,MjQ3NDk=,PPB/E/1309,BU202309545,PRIVATE COMPANY (LIMITED),RETAIL,2021,NOTHERN BYPASS,,Nairobi,Titus,Omollo,emon.care.limited.nairobi@gmail.com,titus.omollo@gmail.com,emon.care.limited..n@yahoo.com,eccare@yahoo.com,ecnair@gmail.com,ecnair@gmail.com
1630,EMYPHARM CHEMIST EASTLEIGH (Nairobi),RETAIL,PPB/E/344,Active,Mjg2MQ==,PPB/E/344,BU202302914,SOLE PROPRIETOR,RETAIL,2014,"SEC 3, EASTLEIGH",,Nairobi,Zachary,Mochoge,emypharm.chemist.eastleigh.nairobi@gmail.com,zachary.mochoge@gmail.com,emypharm.chemist.eas@gmail.com,ecchem@gmail.com,zachary98@yahoo.com,zachary98@yahoo.com
1634,ENAI PHARMACY (Nairobi),RETAIL,PPB/E/1235,Active,MjA0NTY=,PPB/E/1235,BU202303340,SOLE PROPRIETOR,RETAIL,2020,HAILE SELASSIE AVENUE,,Nairobi,Timothy,Nyakundi,enai.pharmacy.nairobi@gmail.com,timothy.nyakundi@yahoo.com,enai.pharmacy..nairo@gmail.com,nyakundi@gmail.com,timothy@gmail.com,timothy@gmail.com
1647,ENTALLOS PHARMACY (Nairobi),RETAIL,PPB/E/1208,Active,MTk0Mjg=,PPB/E/1208,BU202309184,SOLE PROPRIETOR,RETAIL,2019,KWARE STREET,,Nairobi,Thaddeus,Mogaka,entallos.pharmacy.nairobi@yahoo.com,thaddeus.mogaka@gmail.com,entallos.pharmacy..n@yahoo.com,epphar@yahoo.com,epnair@gmail.com,epnair@gmail.com
1653,EPLUS PHARMACY (Nairobi),RETAIL,PPB/E/1242,Active,MjA3NTQ=,PPB/E/1242,BU202301563,PRIVATE COMPANY (LIMITED),RETAIL,2020,POPO ROAD,,Nairobi,Esther,Nyakundi,eplus.pharmacy.nairobi@yahoo.com,esther.nyakundi@gmail.com,eplus.pharmacy..nair@yahoo.com,nyakundi72@gmail.com,estherr@yahoo.com,estherr@yahoo.com
1656,EQUIHEALTH PHARMACY (Nairobi),RETAIL,PPB/E/300,Active,MjEyMA==,PPB/E/300,BU202306567,SOLE PROPRIETOR,RETAIL,2014,KASARANI MWIKI RD,,Nairobi,Susannah,Okello,equihealth.pharmacy.nairobi@yahoo.com,susannah.okello@gmail.com,equihealth.pharmacy@yahoo.com,epphar@gmail.com,epnair@gmail.com,epnair@gmail.com
1659,EREHCON PHARMACEUTICALS LTD (Nairobi),RETAIL,"PPB/E/,01045",Active,MTczNTY=,"PPB/E/,01045",BU202306491,PRIVATE COMPANY (LIMITED),RETAIL,2017,GITHURAI 44,,Nairobi,Mary,Musyoka,erehcon.pharmaceuticals.ltd.nairobi@yahoo.com,mary.musyoka@yahoo.com,erehcon.pharmaceutic@yahoo.com,epphar@gmail.com,mary82@yahoo.com,mary82@yahoo.com
1660,ERIE PHARMACEUTICALS,RETAIL,PPB/E/1407,Active,Mjc1MTE=,PPB/E/1407,BU202308971,SOLE PROPRIETOR,RETAIL,2022,NAKURU/NAIROBI HIGHWAY,,Nairobi,David,Khisa,erie.pharmaceuticals@gmail.com,david.khisa@gmail.com,erie.pharmaceuticals@gmail.com,epphar@gmail.com,epphar@gmail.com,epphar@gmail.com
1662,ERIMED PHARMACEUTICALS (Nairobi),RETAIL,PPB/E/249,Active,NDIxNA==,PPB/E/249,BU202307830,SOLE PROPRIETOR,RETAIL,2014,JOGOO RD,,Nairobi,Daniel,Marube,erimed.pharmaceuticals.nairobi@gmail.com,daniel.marube@yahoo.com,erimed.pharmaceutica@gmail.com,marube25@gmail.com,epnair@yahoo.com,epnair@yahoo.com
1668,ESKIM CHEMIST,RETAIL,PPB/E/1406,Active,Mjc0MTA=,PPB/E/1406,BU202300308,SOLE PROPRIETOR,RETAIL,2022,NAIROBI MURANGA HIGHWAY,,Nairobi,Jude,Gichuru,eskim.chemist@gmail.com,jude.gichuru@yahoo.com,eskim.chemist@gmail.com,gichuru10@gmail.com,ecchem@yahoo.com,ecchem@yahoo.com
1681,ESTEEM CHEMIST (Nairobi),RETAIL,PPB/E/1180,Active,MTg1NTA=,PPB/E/1180,BU202304457,SOLE PROPRIETOR,RETAIL,2018,GITANGA ROAD,,Nairobi,Peter,Machogu,esteem.chemist.nairobi@yahoo.com,peter.machogu@yahoo.com,esteem.chemist..nair@gmail.com,ecchem@yahoo.com,peterr@yahoo.com,peterr@yahoo.com
1684,ETHAVANS CHEMIST-KIJOS BLDG (Nairobi),RETAIL,PPB/E/0308,Active,NDk0OQ==,PPB/E/0308,BU202307710,SOLE PROPRIETOR,RETAIL,2013,OUTERING ROAD,,Nairobi,Noah,Wangari,ethavans.chemistkijos.bldg.nairobi@yahoo.com,noah.wangari@gmail.com,ethavans.chemist.kij@gmail.com,wangari91@yahoo.com,noah83@gmail.com,noah83@gmail.com
1692,EVANMED PHARMACY (Nairobi),RETAIL,PPB/E/1173,Active,MTgzNzQ=,PPB/E/1173,BU202301434,SOLE PROPRIETOR,RETAIL,2018,EASTERN BYPASS,,Nairobi,Jacob,Lusaka,evanmed.pharmacy.nairobi@gmail.com,jacob.lusaka@yahoo.com,evanmed.pharmacy..na@yahoo.com,jacob@gmail.com,jacob@yahoo.com,jacob@yahoo.com
1705,EVERSERVE CHEMISTS,RETAIL,PPB/E/1483,Active,Mjk2Mjg=,PPB/E/1483,BU202309889,SOLE PROPRIETOR,RETAIL,2023,NYERI NAIROBI HIGHWAY,,Nairobi,Matthew,Wangari,everserve.chemists@yahoo.com,matthew.wangari@yahoo.com,everserve.chemists@yahoo.com,ecchem@gmail.com,ecchem@gmail.com,ecchem@gmail.com
1712,EXCEL PHARMACY  (Nairobi),RETAIL,PPB/E/310,Active,NTc4OQ==,PPB/E/310,BU202307875,SOLE PROPRIETOR,RETAIL,2014,OUTERING RD,,Nairobi,Michael,Wamalwa,excel.pharmacy.nairobi@gmail.com,michael.wamalwa@yahoo.com,excel.pharmacy..nair@yahoo.com,epphar@gmail.com,epnair@gmail.com,epnair@gmail.com
1721,EXPRESS SEVEN CHEMIST LIMITED (Nairobi),RETAIL,PPB/E/1191,Active,MTg5NTE=,PPB/E/1191,BU202306275,PRIVATE COMPANY (LIMITED),RETAIL,2018,DAGORETTI MARKET,,Nairobi,Philip,Kiptoo,express.seven.chemist.limited.nairobi@gmail.com,philip.kiptoo@yahoo.com,express.seven.chemis@yahoo.com,esseve@gmail.com,esnair@yahoo.com,esnair@yahoo.com
1727,F K PHARMACEUTICALS CO  LIMITED (Nairobi),RETAIL,PPB/F/676,Active,Nzc0Mg==,PPB/F/676,BU202303814,PRIVATE COMPANY (LIMITED),RETAIL,2015,KENYATTA MARKET ST.,,Nairobi,Abigail,Wainaina,f.k.pharmaceuticals.co.limited.nairobi@gmail.com,abigail.wainaina@gmail.com,f.k.pharmaceuticals@gmail.com,abigail42@gmail.com,abigail@yahoo.com,abigail@yahoo.com
1732,FADHIRACHEM PHARMACEUTICALS  (Nairobi),RETAIL,PPB/F/662,Active,NzEwNg==,PPB/F/662,BU202307539,SOLE PROPRIETOR,RETAIL,2016,KOMAROCK INFILL B,,Nairobi,Mary,Mudavadi,fadhirachem.pharmaceuticals.nairobi@gmail.com,mary.mudavadi@yahoo.com,fadhirachem.pharmace@gmail.com,fpphar@gmail.com,mary@gmail.com,mary@gmail.com
1734,FAIRCHEM PHARMACEUTICALS (Nairobi),RETAIL,PPB/F/724,Active,MTc5Nzk=,PPB/F/724,BU202302985,SOLE PROPRIETOR,RETAIL,2018,JUJA ROAD,,Nairobi,Silas,Cherono,fairchem.pharmaceuticals.nairobi@gmail.com,silas.cherono@gmail.com,fairchem.pharmaceuti@yahoo.com,silas45@gmail.com,silas@yahoo.com,silas@yahoo.com
1741,FAMGEN PHARMACEUTICALS LTD (Nairobi),RETAIL,PPB/F/780,Active,MjMxNzI=,PPB/F/780,BU202302900,PRIVATE COMPANY (LIMITED),RETAIL,2018,NAIROBI,,Nairobi,Deborah,Lusaka,famgen.pharmaceuticals.ltd.nairobi@gmail.com,deborah.lusaka@yahoo.com,famgen.pharmaceutica@gmail.com,dlusaka@yahoo.com,fpnair@yahoo.com,fpnair@yahoo.com
1744,FAMICHEM CHEMISTS (Nairobi),RETAIL,PPB/F/655,Active,NjYzNA==,PPB/F/655,BU202310505,SOLE PROPRIETOR,RETAIL,2016,KANGUNDO ROAD,,Nairobi,Grace,Ongeri,famichem.chemists.nairobi@yahoo.com,grace.ongeri@gmail.com,famichem.chemists..n@gmail.com,fcchem@yahoo.com,grace@gmail.com,grace@gmail.com
1746,FAMILY FARE PHARMACY (Nairobi),RETAIL,PPB/F/766,Active,MTk1MzI=,PPB/F/766,BU202300555,SOLE PROPRIETOR,RETAIL,2019,KWA MAJI OFF KANGUNDO ROAD,,Nairobi,Ruth,Monyancha,family.fare.pharmacy.nairobi@gmail.com,ruth.monyancha@yahoo.com,family.fare.pharmacy@yahoo.com,fffare@yahoo.com,ffnair@yahoo.com,ffnair@yahoo.com
1750,FANMACARE PHARMACY LIMITED (Nairobi),RETAIL,PPB/F/805,Active,MjQ5NjA=,PPB/F/805,BU202306711,PARTNERSHIP,RETAIL,2017,EASTERN BYPASS,,Nairobi,Tabitha,Machogu,fanmacare.pharmacy.limited.nairobi@yahoo.com,tabitha.machogu@yahoo.com,fanmacare.pharmacy.l@gmail.com,fpphar@yahoo.com,tabitha@gmail.com,tabitha@gmail.com
1762,FASTMART PHARMACY-OTHAYA (Nairobi),RETAIL,PPB/F/3118,Active,Mjg2OTU=,PPB/F/3118,BU202305789,PARTNERSHIP,RETAIL,2023,KANGUNDO ROAD,,Nairobi,Adam,Gichuru,fastmart.pharmacyothaya.nairobi@gmail.com,adam.gichuru@gmail.com,fastmart.pharmacy.ot@gmail.com,fpphar@yahoo.com,fpnair@gmail.com,fpnair@gmail.com
1764,FASTMEDD PHARMACEUTICALS-UMOJA (Nairobi),RETAIL,PPB/F/665,Active,NzEzNg==,PPB/F/665,BU202308200,PARTNERSHIP,RETAIL,2016,MUTINDWA ROAD,,Nairobi,Esther,Kiptoo,fastmedd.pharmaceuticalsumoja.nairobi@gmail.com,esther.kiptoo@yahoo.com,fastmedd.pharmaceuti@yahoo.com,fpphar@gmail.com,fpnair@yahoo.com,fpnair@yahoo.com
1769,FAWAPHARM CHEMIST -PANGANI (Nairobi),RETAIL,PPB/F/309,Active,NTE0Ng==,PPB/F/309,BU202307715,SOLE PROPRIETOR,RETAIL,2015,NORTHVIEW ROAD,,Nairobi,Matthew,Kipchoge,fawapharm.chemist.pangani.nairobi@gmail.com,matthew.kipchoge@yahoo.com,fawapharm.chemist..p@yahoo.com,fcchem@gmail.com,matthew72@gmail.com,matthew72@gmail.com
1783,FEVA CHEMIST (Nairobi),RETAIL,PPB/F/97,Active,MzMyNw==,PPB/F/97,BU202306920,SOLE PROPRIETOR,RETAIL,2011,EASTERN BYPASS,,Nairobi,Naomi,Mwangi,feva.chemist.nairobi@yahoo.com,naomi.mwangi@yahoo.com,feva.chemist..nairob@gmail.com,fcchem@gmail.com,naomi@yahoo.com,naomi@yahoo.com
1784,FEWAPE CHEMISTS (Nairobi),RETAIL,PPB/F/765,Active,MTk1Mjg=,PPB/F/765,BU202306996,SOLE PROPRIETOR,RETAIL,2019,OUTERING ROAD,,Nairobi,Mark,Barasa,fewape.chemists.nairobi@yahoo.com,mark.barasa@gmail.com,fewape.chemists..nai@yahoo.com,barasa@gmail.com,mark23@yahoo.com,mark23@yahoo.com
1793,FIMA PHARMACY (Nairobi),RETAIL,PPB/F/96,Active,Mjg3NQ==,PPB/F/96,BU202300204,SOLE PROPRIETOR,RETAIL,2011,OFF MUTARAKWA ROAD,,Nairobi,Hannah,Mwangi,fima.pharmacy.nairobi@gmail.com,hannah.mwangi@yahoo.com,fima.pharmacy..nairo@yahoo.com,mwangi@gmail.com,hannah@yahoo.com,hannah@yahoo.com
1806,FIX CHEM PHARMACEUTICAL LTD (Nairobi),RETAIL,PPB/F/779,Active,MjI5MjY=,PPB/F/779,BU202300952,PRIVATE COMPANY (LIMITED),RETAIL,2020,ZANZIBAR ROAD,,Nairobi,Sarah,Ngui,fix.chem.pharmaceutical.ltd.nairobi@yahoo.com,sarah.ngui@yahoo.com,fix.chem.pharmaceuti@yahoo.com,fcchem@yahoo.com,fcnair@yahoo.com,fcnair@yahoo.com
1807,FIX CHEM PHARMACEUTICAL LTD- BALOZI (Nairobi),RETAIL,PPB/F/832,Active,MjYzNTQ=,PPB/F/832,BU202303017,PRIVATE COMPANY (LIMITED),RETAIL,2020,PLAINSVIEW ROAD,,Nairobi,Priscilla,Khisa,fix.chem.pharmaceutical.ltd.balozi.nairobi@yahoo.com,priscilla.khisa@gmail.com,fix.chem.pharmaceuti@yahoo.com,fcchem@gmail.com,fcnair@yahoo.com,fcnair@yahoo.com
1809,FLAME TREE PHARMACY LTD (Nairobi),RETAIL,PPB/F/61,Active,MTM0Ng==,PPB/F/61,BU202400008,SOLE PROPRIETOR,RETAIL,0,RING RD,,Nairobi,Naomi,Barasa,flame.tree.pharmacy.ltd.nairobi@yahoo.com,naomi.barasa@yahoo.com,flame.tree.pharmacy@gmail.com,barasa@yahoo.com,ftnair@gmail.com,ftnair@gmail.com
1813,FLAWLESS CHEMIST (Nairobi),RETAIL,PPB/F/684,Active,ODAyNQ==,PPB/F/684,BU202308892,SOLE PROPRIETOR,RETAIL,2016,MUTINDWA RD UMOJA 1,,Nairobi,Samuel,Mwangi,flawless.chemist.nairobi@yahoo.com,samuel.mwangi@yahoo.com,flawless.chemist..na@gmail.com,fcchem@gmail.com,fcnair@yahoo.com,fcnair@yahoo.com
1816,FLO DISPENSING CHEMIST (Nairobi),RETAIL,PPB/F/690,Active,MTY1MjM=,PPB/F/690,BU202306023,SOLE PROPRIETOR,RETAIL,2016,LUMUMBA DRIVE,,Nairobi,Philip,Ochieng,flo.dispensing.chemist.nairobi@yahoo.com,philip.ochieng@yahoo.com,flo.dispensing.chemi@gmail.com,pochieng90@gmail.com,philip@gmail.com,philip@gmail.com
1823,FLOSYVIA PHARMACEUTICALS LTD (Nairobi),RETAIL,PPB/F/700,Active,MTY5NjM=,PPB/F/700,BU202301008,PRIVATE COMPANY (LIMITED),RETAIL,2016,KATANI ROAD,,Nairobi,Abraham,Owino,flosyvia.pharmaceuticals.ltd.nairobi@gmail.com,abraham.owino@gmail.com,flosyvia.pharmaceuti@gmail.com,owino10@gmail.com,abrahamr@gmail.com,abrahamr@gmail.com
1834,FORT HILL PHARMACY (Nairobi),RETAIL,PPB/F/752,Active,MTkyOTE=,PPB/F/752,BU202303582,SOLE PROPRIETOR,RETAIL,2019,HOSPITAL ROAD,,Nairobi,Jonathan,Mokua,fort.hill.pharmacy.nairobi@gmail.com,jonathan.mokua@yahoo.com,fort.hill.pharmacy@yahoo.com,jonathan13@yahoo.com,fhnair@gmail.com,fhnair@gmail.com
1835,FORTAY PHARMACEUTICALS (Nairobi),RETAIL,PPB/F/768,Active,MTk1NTM=,PPB/F/768,BU202309313,PARTNERSHIP,RETAIL,2019,KANGUNDO ROAD,,Nairobi,Deborah,Nanjala,fortay.pharmaceuticals.nairobi@yahoo.com,deborah.nanjala@yahoo.com,fortay.pharmaceutica@gmail.com,nanjala58@yahoo.com,fpnair@yahoo.com,fpnair@yahoo.com
1838,FOURWAY CHEMIST (Nairobi),RETAIL,PPB/F/667,Active,NzIzMg==,PPB/F/667,BU202307804,SOLE PROPRIETOR,RETAIL,2016,DANIEL COMBONI ROAD,,Nairobi,Titus,Kiptoo,fourway.chemist.nairobi@gmail.com,titus.kiptoo@gmail.com,fourway.chemist..nai@yahoo.com,fcchem@yahoo.com,titusr@yahoo.com,titusr@yahoo.com
